"","PLZ","WOBFS","Region"
"5001",3454,957,3
"5002",7000,3901,2
"5003",3770,794,2
"5004",2502,371,3
"5005",9524,3426,2
"5006",4922,342,3
"5007",5103,4203,4
"5008",8274,4696,4
"5009",1763,2198,1
"5010",1201,6621,1
"5011",1815,5886,1
"5012",2000,6458,1
"5013",8123,195,4
"5014",4303,4252,3
"5015",8400,230,4
"5016",8320,172,4
"5017",1462,5939,1
"5018",5430,4045,4
"5019",4450,2861,3
"5020",5603,4210,4
"5021",1610,5805,1
"5022",8050,261,4
"5023",3014,351,3
"5024",3038,354,3
"5025",8172,89,4
"5026",1543,5817,1
"5027",1752,2228,1
"5028",3421,415,3
"5029",3940,6204,2
"5030",1880,5402,1
"5031",1204,6621,1
"5032",3014,351,3
"5033",8633,112,4
"5034",3635,943,2
"5035",1007,5586,1
"5036",8404,230,4
"5037",8753,1630,2
"5038",8416,28,4
"5039",1010,5586,1
"5040",6313,1704,2
"5041",1272,5718,1
"5042",1185,5859,1
"5043",4654,2493,3
"5044",6132,1151,2
"5045",1653,2130,1
"5046",6006,1061,2
"5047",3785,841,2
"5048",3053,546,3
"5049",1202,6621,1
"5050",1176,5435,1
"5051",8044,261,4
"5052",8966,4074,4
"5053",3400,404,3
"5054",4153,2773,3
"5055",6900,5192,5
"5056",1400,5938,1
"5057",4208,2621,3
"5058",8262,2963,4
"5059",8400,230,4
"5060",1242,6638,1
"5061",1412,5934,1
"5062",8957,4040,4
"5063",8608,112,4
"5064",3007,351,3
"5065",6830,5250,5
"5066",1217,6630,1
"5067",6913,5192,5
"5068",8362,4721,4
"5069",6242,1146,2
"5070",5442,4027,4
"5071",6600,5113,5
"5072",1201,6621,1
"5073",1020,5591,1
"5074",1260,5724,1
"5075",8610,198,4
"5076",6003,1061,2
"5077",1630,2125,1
"5078",8610,198,4
"5079",6854,5266,5
"5080",6780,5061,5
"5081",3600,942,2
"5082",8200,2939,4
"5083",1004,5586,1
"5084",8126,160,4
"5085",6900,5192,5
"5086",6822,5144,5
"5087",1203,6621,1
"5088",6968,5192,5
"5089",6003,1061,2
"5090",9000,3203,2
"5091",1226,6640,1
"5092",8303,52,4
"5093",6289,1030,2
"5094",8600,191,4
"5095",1213,6631,1
"5096",6513,5002,5
"5097",8632,113,4
"5098",1008,5589,1
"5099",5072,4175,3
"5100",9622,3379,2
"5101",6252,1125,2
"5102",5722,4006,4
"5103",8215,2971,4
"5104",6207,1094,2
"5105",1272,5718,1
"5106",3027,351,3
"5107",1201,6621,1
"5108",2300,6421,1
"5109",9240,3408,2
"5110",1920,6136,1
"5111",4056,2701,3
"5112",1213,6631,1
"5113",3053,546,3
"5114",2740,700,1
"5115",8846,1301,2
"5116",1530,5822,1
"5117",4436,2892,3
"5118",6370,1509,2
"5119",1290,6644,1
"5120",6900,5192,5
"5121",4852,4282,3
"5122",1260,5724,1
"5123",4124,2774,3
"5124",1201,6621,1
"5125",6826,5263,5
"5126",8957,4040,4
"5127",2605,444,1
"5128",9212,3443,2
"5129",1967,6266,1
"5130",4132,2770,3
"5131",4600,2581,3
"5132",7556,3764,2
"5133",1018,5586,1
"5134",3700,768,2
"5135",1033,5582,1
"5136",5313,4309,4
"5137",1212,6628,1
"5138",9105,3003,2
"5139",3920,6300,2
"5140",4494,2855,3
"5141",6517,5001,5
"5142",1033,5582,1
"5143",8585,4681,4
"5144",1434,5914,1
"5145",8733,3342,2
"5146",8608,112,4
"5147",6210,1103,2
"5148",6017,1098,2
"5149",3303,540,3
"5150",8153,97,4
"5151",3110,616,3
"5152",5600,4201,4
"5153",4805,4274,3
"5154",2735,717,1
"5155",4322,4255,3
"5156",1003,5586,1
"5157",5430,4045,4
"5158",3818,576,2
"5159",8606,194,4
"5160",4142,2769,3
"5161",8863,1346,2
"5162",8232,2936,4
"5163",6618,5115,5
"5164",3295,393,3
"5165",6052,1507,2
"5166",8003,261,4
"5167",8207,2939,4
"5168",7505,3782,2
"5169",4717,2428,3
"5170",4900,329,3
"5171",8044,261,4
"5172",6289,1030,2
"5173",8702,161,4
"5174",6512,5002,5
"5175",9320,4401,4
"5176",4528,2534,3
"5177",3700,768,2
"5178",1815,5886,1
"5179",1162,5646,1
"5180",8542,298,4
"5181",4613,2582,3
"5182",4932,331,3
"5183",6247,1143,2
"5184",4522,2555,3
"5185",2336,6742,1
"5186",6418,1370,2
"5187",8717,3312,2
"5188",1224,6612,1
"5189",1733,2226,1
"5190",6030,1054,2
"5191",7457,3543,2
"5192",1257,6605,1
"5193",3612,939,2
"5194",3145,355,3
"5195",1870,6153,1
"5196",3072,363,3
"5197",1436,5904,1
"5198",3011,351,3
"5199",8266,4864,4
"5200",2063,6487,1
"5201",1752,2228,1
"5202",4717,2428,3
"5203",3806,572,2
"5204",8152,66,4
"5205",8887,3293,2
"5206",1243,6635,1
"5207",6390,1402,2
"5208",8773,1631,2
"5209",2022,6417,1
"5210",8625,115,4
"5211",8003,261,4
"5212",9533,3392,2
"5213",2502,371,3
"5214",4055,2701,3
"5215",5073,4165,3
"5216",2534,438,1
"5217",5400,4021,4
"5218",3930,6297,2
"5219",6422,1373,2
"5220",4552,2517,3
"5221",4410,2829,3
"5222",8235,2917,4
"5223",6233,1082,2
"5224",1400,5938,1
"5225",4056,2701,3
"5226",8200,2939,4
"5227",8360,4724,4
"5228",6330,1702,2
"5229",4702,2407,3
"5230",8051,261,4
"5231",8856,1347,2
"5232",3033,360,3
"5233",4900,329,3
"5234",6343,1707,2
"5235",1213,6631,1
"5236",8910,2,4
"5237",1203,6621,1
"5238",3906,6290,2
"5239",8820,293,4
"5240",1007,5586,1
"5241",2854,6729,1
"5242",4702,2407,3
"5243",8212,2937,4
"5244",8910,2,4
"5245",4900,329,3
"5246",1225,6613,1
"5247",6980,5239,5
"5248",2605,444,1
"5249",7320,3296,2
"5250",4227,2614,3
"5251",1965,6265,1
"5252",1733,2226,1
"5253",8408,230,4
"5254",8500,4566,4
"5255",9054,3104,2
"5256",8165,93,4
"5257",6048,1058,2
"5258",1246,6619,1
"5259",3970,6113,2
"5260",8580,4461,4
"5261",4125,2703,3
"5262",9450,3251,2
"5263",9612,3394,2
"5264",7504,3784,2
"5265",5212,4100,4
"5266",5452,4037,4
"5267",4805,4274,3
"5268",5623,4228,4
"5269",5702,4204,4
"5270",4334,4177,3
"5271",5063,4182,3
"5272",5082,4169,3
"5273",5082,4169,3
"5274",5272,4164,3
"5275",7031,3575,2
"5276",7180,3982,2
"5277",3098,355,3
"5278",3122,870,3
"5279",3122,870,3
"5280",3303,540,3
"5281",9500,3427,2
"5282",7310,3291,2
"5283",8640,3340,2
"5284",8640,3340,2
"5285",4562,2513,3
"5286",4564,2528,3
"5287",4573,2526,3
"5288",4573,2526,3
"5289",3360,979,3
"5290",4102,2765,3
"5291",4127,2766,3
"5292",8615,198,4
"5293",3718,565,2
"5294",9056,3022,2
"5295",9103,3004,2
"5296",2053,6487,1
"5297",1038,5512,1
"5298",1062,5804,1
"5299",6944,5180,5
"5300",4805,4274,3
"5301",4334,4177,3
"5302",3063,362,3
"5303",4912,321,3
"5304",6023,1040,2
"5305",4106,2775,3
"5306",3855,573,2
"5307",3855,573,2
"5308",1896,6159,1
"5309",1800,5890,1
"5310",6828,5242,5
"5311",6864,5254,5
"5312",6944,5180,5
"5313",6776,5079,5
"5314",5212,4100,4
"5315",5077,4185,4
"5316",3122,870,3
"5317",6830,5250,5
"5318",6702,5002,5
"5319",1012,5586,1
"5320",5200,4095,4
"5321",3095,355,3
"5322",4116,2477,3
"5323",6048,1058,2
"5324",3700,768,2
"5325",2114,6512,1
"5326",1806,5892,1
"5327",1537,5812,1
"5328",6645,5096,5
"5329",6815,5198,5
"5330",6722,5048,5
"5331",6542,3804,5
"5332",5622,4240,4
"5333",6204,1102,2
"5334",5200,4095,4
"5335",5064,4181,3
"5336",5064,4181,3
"5337",7430,3668,2
"5338",3150,855,3
"5339",4553,2532,3
"5340",4573,2526,3
"5341",3366,973,3
"5342",6018,1083,2
"5343",6037,1065,2
"5344",6037,1065,2
"5345",6048,1058,2
"5346",6048,1058,2
"5347",6048,1058,2
"5348",3700,768,2
"5349",8320,172,4
"5350",1134,5653,1
"5351",1195,5855,1
"5352",1868,6152,1
"5353",1032,5592,1
"5354",6834,5257,5
"5355",6850,5254,5
"5356",6852,5254,5
"5357",6854,5266,5
"5358",6990,5141,5
"5359",2123,6512,1
"5360",7402,3721,2
"5361",9535,4786,2
"5362",5103,4203,4
"5363",3210,2265,3
"5364",9043,3025,2
"5365",6959,5192,5
"5366",5606,4194,4
"5367",5064,4181,3
"5368",3004,351,3
"5369",6370,1509,2
"5370",6037,1065,2
"5371",6037,1065,2
"5372",6045,1063,2
"5373",4102,2765,3
"5374",8302,62,4
"5375",8915,4,4
"5376",8915,4,4
"5377",3752,769,2
"5378",3237,491,3
"5379",8320,172,4
"5380",8203,2939,4
"5381",1806,5892,1
"5382",1955,6022,1
"5383",2065,6487,1
"5384",5506,4032,4
"5385",8957,4040,4
"5386",8957,4040,4
"5387",4310,4258,3
"5388",4314,4263,3
"5389",4663,4271,3
"5390",9306,4431,4
"5391",5024,4008,4
"5392",7145,3618,2
"5393",3400,404,3
"5394",3400,404,3
"5395",3400,404,3
"5396",3082,608,3
"5397",8840,1301,2
"5398",6170,1008,2
"5399",6144,1150,2
"5400",6242,1146,2
"5401",9450,3251,2
"5402",9450,3251,2
"5403",9450,3251,2
"5404",9425,3237,2
"5405",9016,3203,2
"5406",9300,3204,2
"5407",9300,3204,2
"5408",9552,3427,2
"5409",7323,3297,2
"5410",9038,3034,2
"5411",4950,954,3
"5412",6018,1083,2
"5413",6023,1040,2
"5414",6023,1040,2
"5415",8854,1346,2
"5416",8854,1346,2
"5417",8863,1346,2
"5418",8353,294,4
"5419",8185,72,4
"5420",8239,2915,4
"5421",8143,13,4
"5422",3600,942,2
"5423",8049,261,4
"5424",8049,261,4
"5425",8055,261,4
"5426",8055,261,4
"5427",8057,261,4
"5428",8057,261,4
"5429",8307,296,4
"5430",8317,176,4
"5431",8102,245,4
"5432",8103,249,4
"5433",8607,119,4
"5434",8636,120,4
"5435",8262,2963,4
"5436",4402,2824,3
"5437",4410,2829,3
"5438",4410,2829,3
"5439",4424,2881,3
"5440",8800,141,4
"5441",8800,141,4
"5442",8618,157,4
"5443",8634,153,4
"5444",4054,2701,3
"5445",4125,2703,3
"5446",1315,5498,1
"5447",1212,6628,1
"5448",1224,6612,1
"5449",1232,6618,1
"5450",1009,5590,1
"5451",1009,5590,1
"5452",1180,5861,1
"5453",1197,5725,1
"5454",1868,6152,1
"5455",1893,6152,1
"5456",1012,5586,1
"5457",1018,5586,1
"5458",1867,5409,1
"5459",1867,5409,1
"5460",1906,6136,1
"5461",6865,5254,5
"5462",6942,5221,5
"5463",6702,5002,5
"5464",7745,3561,2
"5465",2575,751,3
"5466",4410,2829,3
"5467",7745,3561,2
"5468",1868,6152,1
"5469",3634,941,2
"5470",2605,444,1
"5471",2504,371,3
"5472",2560,743,3
"5473",1700,2196,1
"5474",6331,1703,2
"5475",5610,4082,4
"5476",5619,4064,4
"5477",8917,4073,4
"5478",8918,4079,4
"5479",5454,4022,4
"5480",5507,4033,4
"5481",4310,4258,3
"5482",4310,4258,3
"5483",4316,4251,3
"5484",8596,4691,4
"5485",4663,4271,3
"5486",5742,4276,3
"5487",8266,4864,4
"5488",5312,4304,4
"5489",5312,4304,4
"5490",9220,4471,4
"5491",6042,4231,4
"5492",5603,4210,4
"5493",5023,4002,4
"5494",7012,3731,2
"5495",7554,3762,2
"5496",3412,407,3
"5497",3436,905,3
"5498",3006,351,3
"5499",3006,351,3
"5500",3013,351,3
"5501",3015,351,3
"5502",3015,351,3
"5503",3018,351,3
"5504",3150,855,3
"5505",3176,670,3
"5506",6460,1201,2
"5507",6170,1008,2
"5508",6260,1140,2
"5509",6262,1140,2
"5510",9462,3254,2
"5511",9463,3254,2
"5512",9475,3275,2
"5513",9050,3101,2
"5514",9008,3203,2
"5515",9113,3401,2
"5516",9552,3427,2
"5517",7310,3291,2
"5518",9620,3374,2
"5519",8716,3338,2
"5520",8872,3316,2
"5521",9428,3037,2
"5522",8808,1322,2
"5523",8808,1322,2
"5524",8808,1322,2
"5525",8865,1630,2
"5526",8867,1630,2
"5527",4562,2513,3
"5528",4523,2554,3
"5529",4704,981,3
"5530",4950,954,3
"5531",1735,2294,3
"5532",6024,1088,2
"5533",6024,1088,2
"5534",6215,1081,2
"5535",4102,2765,3
"5536",4102,2765,3
"5537",4106,2775,3
"5538",4132,2770,3
"5539",4600,2581,3
"5540",8132,192,4
"5541",8132,192,4
"5542",8306,200,4
"5543",8408,230,4
"5544",8474,216,4
"5545",8483,231,4
"5546",8185,72,4
"5547",8303,52,4
"5548",8309,64,4
"5549",8906,3,4
"5550",8907,14,4
"5551",8913,11,4
"5552",3700,768,2
"5553",3700,768,2
"5554",3627,928,2
"5555",3627,928,2
"5556",3645,942,2
"5557",3652,929,2
"5558",8037,261,4
"5559",8049,261,4
"5560",8049,261,4
"5561",8057,261,4
"5562",8620,121,4
"5563",4228,2615,3
"5564",9042,3023,2
"5565",8105,96,4
"5566",8105,96,4
"5567",4410,2829,3
"5568",8805,138,4
"5569",8634,153,4
"5570",8706,156,4
"5571",8706,156,4
"5572",4054,2701,3
"5573",4125,2703,3
"5574",4125,2703,3
"5575",4125,2703,3
"5576",1163,5636,1
"5577",2718,6750,1
"5578",1212,6628,1
"5579",1212,6628,1
"5580",1222,6616,1
"5581",2943,6806,1
"5582",2830,6708,1
"5583",2854,6729,1
"5584",1196,5721,1
"5585",1030,5624,1
"5586",1868,6152,1
"5587",1981,6089,1
"5588",1803,5882,1
"5589",1804,5884,1
"5590",1934,6037,1
"5591",2053,6487,1
"5592",3971,6253,1
"5593",1974,6261,1
"5594",1006,5586,1
"5595",1000,5586,1
"5596",1006,5586,1
"5597",1012,5586,1
"5598",1018,5586,1
"5599",1346,5871,1
"5600",1373,5749,1
"5601",1423,5571,1
"5602",1423,5571,1
"5603",1452,5552,1
"5604",1635,2125,1
"5605",6648,5118,5
"5606",6600,5113,5
"5607",6648,5118,5
"5608",6838,5269,5
"5609",6900,5192,5
"5610",6900,5192,5
"5611",6900,5192,5
"5612",6900,5192,5
"5613",6963,5192,5
"5614",6965,5192,5
"5615",6500,5002,5
"5616",6500,5002,5
"5617",6500,5002,5
"5618",6528,5002,5
"5619",6702,5002,5
"5620",9011,3203,2
"5621",3018,351,3
"5622",4059,2701,3
"5623",5621,4083,4
"5624",2830,6708,1
"5625",9428,3037,2
"5626",2718,6750,1
"5627",2740,700,1
"5628",3216,2276,3
"5629",2502,371,3
"5630",2502,371,3
"5631",2606,431,1
"5632",1723,2206,1
"5633",1732,2238,1
"5634",1732,2238,1
"5635",6170,1008,2
"5636",7012,3731,2
"5637",7014,3734,2
"5638",6312,1708,2
"5639",6343,1707,2
"5640",6343,1707,2
"5641",8405,230,4
"5642",8474,216,4
"5643",8542,298,4
"5644",8608,112,4
"5645",8620,121,4
"5646",8620,121,4
"5647",5116,4095,4
"5648",5233,4121,4
"5649",5245,4099,4
"5650",6017,1098,2
"5651",6018,1083,2
"5652",6204,1102,2
"5653",6215,1081,2
"5654",3902,6002,2
"5655",8192,58,4
"5656",8302,62,4
"5657",8424,56,4
"5658",4208,2621,3
"5659",4226,2613,3
"5660",4227,2614,3
"5661",8874,1630,2
"5662",7270,3851,2
"5663",9442,3233,2
"5664",9445,3255,2
"5665",9450,3251,2
"5666",9450,3251,2
"5667",9463,3254,2
"5668",5621,4083,4
"5669",9042,3023,2
"5670",9052,3024,2
"5671",9056,3022,2
"5672",6373,1505,2
"5673",6373,1505,2
"5674",6032,1024,2
"5675",9469,3274,2
"5676",8586,4476,4
"5677",9050,3101,2
"5678",6064,1404,2
"5679",8156,90,4
"5680",6033,1052,2
"5681",6033,1052,2
"5682",4632,2500,3
"5683",5417,4044,4
"5684",5432,4034,4
"5685",5432,4034,4
"5686",5432,4034,4
"5687",5453,4039,4
"5688",5453,4039,4
"5689",4554,2518,3
"5690",8215,2971,4
"5691",9491,7010,6
"5692",4562,2513,3
"5693",4573,2526,3
"5694",8854,1346,2
"5695",8856,1347,2
"5696",8854,1346,2
"5697",8854,1346,2
"5698",8864,1345,2
"5699",3860,785,2
"5700",9016,3203,2
"5701",4402,2824,3
"5702",4512,2542,3
"5703",4102,2765,3
"5704",4107,2768,3
"5705",3762,763,2
"5706",4663,4271,3
"5707",4663,4271,3
"5708",3324,409,3
"5709",3324,409,3
"5710",3326,414,3
"5711",3425,413,3
"5712",3436,905,3
"5713",3438,903,3
"5714",3472,424,3
"5715",3472,424,3
"5716",3534,907,3
"5717",5028,4179,3
"5718",5064,4181,3
"5719",4600,2581,3
"5720",5014,2576,3
"5721",7310,3291,2
"5722",3367,989,3
"5723",4923,345,3
"5724",4936,332,3
"5725",4950,954,3
"5726",5035,4013,4
"5727",5036,4010,4
"5728",8266,4864,4
"5729",8508,4816,4
"5730",8546,4571,4
"5731",8804,293,4
"5732",8810,295,4
"5733",8810,295,4
"5734",8810,295,4
"5735",8810,295,4
"5736",8824,293,4
"5737",3615,923,2
"5738",8118,193,4
"5739",8127,195,4
"5740",8603,197,4
"5741",9534,3392,2
"5742",9612,3394,2
"5743",9620,3374,2
"5744",1712,2306,3
"5745",5312,4304,4
"5746",5322,4310,4
"5747",5332,4324,4
"5748",8725,3341,2
"5749",4056,2701,3
"5750",4125,2703,3
"5751",4125,2703,3
"5752",2575,751,3
"5753",3054,311,3
"5754",3255,310,3
"5755",3930,6297,2
"5756",8103,249,4
"5757",8032,261,4
"5758",8041,261,4
"5759",8064,261,4
"5760",8307,296,4
"5761",8902,250,4
"5762",8903,242,4
"5763",3006,351,3
"5764",3008,351,3
"5765",3008,351,3
"5766",3018,351,3
"5767",3018,351,3
"5768",3048,362,3
"5769",3053,546,3
"5770",3053,546,3
"5771",3063,362,3
"5772",3097,355,3
"5773",3098,355,3
"5774",3203,668,3
"5775",3302,544,3
"5776",3303,540,3
"5777",3303,540,3
"5778",3512,626,3
"5779",8840,1301,2
"5780",1020,5591,1
"5781",1020,5591,1
"5782",1030,5624,1
"5783",2053,6487,1
"5784",1618,2325,1
"5785",2017,6404,1
"5786",2017,6404,1
"5787",2022,6417,1
"5788",1803,5882,1
"5789",1510,5678,1
"5790",1562,5816,1
"5791",1682,5671,1
"5792",1012,5586,1
"5793",1012,5586,1
"5794",1033,5582,1
"5795",1776,2029,1
"5796",1110,5642,1
"5797",1110,5642,1
"5798",1134,5653,1
"5799",1680,2096,1
"5800",1009,5590,1
"5801",1628,2160,1
"5802",1635,2125,1
"5803",1373,5749,1
"5804",1412,5934,1
"5805",1446,5745,1
"5806",1450,5568,1
"5807",1462,5939,1
"5808",1180,5861,1
"5809",1196,5721,1
"5810",1268,5704,1
"5811",1245,6616,1
"5812",6500,5002,5
"5813",6500,5002,5
"5814",6533,5010,5
"5815",6900,5192,5
"5816",6900,5192,5
"5817",6925,5236,5
"5818",6605,5113,5
"5819",1680,2096,1
"5820",9442,3233,2
"5821",6122,1136,2
"5822",1981,6089,1
"5823",4127,2766,3
"5824",2555,733,3
"5825",2560,743,3
"5826",2562,745,3
"5827",1784,2254,3
"5828",1784,2254,3
"5829",3210,2265,3
"5830",3210,2265,3
"5831",3286,2274,3
"5832",2722,446,1
"5833",1700,2196,1
"5834",1732,2238,1
"5835",4717,2428,3
"5836",6315,1706,2
"5837",6333,1703,2
"5838",6343,1707,2
"5839",8483,231,4
"5840",5105,4091,4
"5841",5200,4095,4
"5842",6024,1088,2
"5843",6231,1100,2
"5844",7425,3663,2
"5845",3904,6007,2
"5846",8185,72,4
"5847",8194,61,4
"5848",8303,52,4
"5849",4208,2621,3
"5850",4226,2613,3
"5851",8754,1632,2
"5852",9042,3023,2
"5853",7243,3891,2
"5854",6032,1024,2
"5855",9556,4711,4
"5856",8156,90,4
"5857",8173,88,4
"5858",6064,1404,2
"5859",6037,1065,2
"5860",6038,1055,2
"5861",6048,1058,2
"5862",9425,3237,2
"5863",9103,3004,2
"5864",5622,4240,4
"5865",6004,1061,2
"5866",6004,1061,2
"5867",6004,1061,2
"5868",6006,1061,2
"5869",8957,4040,4
"5870",5044,4142,4
"5871",5712,4131,4
"5872",4562,2513,3
"5873",4573,2526,3
"5874",4310,4258,3
"5875",4310,4258,3
"5876",4325,4259,3
"5877",4410,2829,3
"5878",4103,2767,3
"5879",4103,2767,3
"5880",4132,2770,3
"5881",4513,2550,3
"5882",9500,3427,2
"5883",9500,3427,2
"5884",5102,4206,4
"5885",5603,4210,4
"5886",3700,768,2
"5887",3700,768,2
"5888",4702,2407,3
"5889",4803,4287,3
"5890",3400,404,3
"5891",3400,404,3
"5892",3438,903,3
"5893",5064,4181,3
"5894",4938,338,3
"5895",4950,954,3
"5896",8132,192,4
"5897",3600,942,2
"5898",5024,4008,4
"5899",5024,4008,4
"5900",5034,4012,4
"5901",8555,4831,4
"5902",1737,2300,3
"5903",8707,159,4
"5904",9427,3038,2
"5905",9428,3037,2
"5906",5332,4324,4
"5907",3054,311,3
"5908",3235,492,3
"5909",3270,301,3
"5910",3296,381,3
"5911",8041,261,4
"5912",8047,261,4
"5913",8049,261,4
"5914",8103,249,4
"5915",8902,250,4
"5916",3204,668,3
"5917",3006,351,3
"5918",3012,351,3
"5919",3013,351,3
"5920",3018,351,3
"5921",3053,546,3
"5922",3063,362,3
"5923",3063,362,3
"5924",3098,355,3
"5925",3098,355,3
"5926",3176,670,3
"5927",3176,670,3
"5928",3305,541,3
"5929",2017,6404,1
"5930",2022,6417,1
"5931",1510,5678,1
"5932",1006,5586,1
"5933",1010,5586,1
"5934",1868,6152,1
"5935",1852,5413,1
"5936",1009,5590,1
"5937",1642,2153,1
"5938",1410,5693,1
"5939",1346,5871,1
"5940",1462,5939,1
"5941",1196,5721,1
"5942",1268,5704,1
"5943",1214,6643,1
"5944",1233,6607,1
"5945",1233,6607,1
"5946",6514,5002,5
"5947",6826,5263,5
"5948",6883,5260,5
"5949",6987,5171,5
"5950",6440,1364,2
"5951",6633,5112,5
"5952",1452,5552,1
"5953",2504,371,3
"5954",3210,2265,3
"5955",2735,717,1
"5956",2738,690,1
"5957",1700,2196,1
"5958",1763,2198,1
"5959",6332,1702,2
"5960",8405,230,4
"5961",8483,231,4
"5962",8624,115,4
"5963",5116,4095,4
"5964",7438,3714,2
"5965",8226,2952,4
"5966",8868,1630,2
"5967",8302,62,4
"5968",8917,4073,4
"5969",9503,4921,4
"5970",9050,3101,2
"5971",9050,3101,2
"5972",8475,37,4
"5973",6006,1061,2
"5974",6064,1404,2
"5975",6045,1063,2
"5976",9323,3217,4
"5977",5623,4228,4
"5978",5300,4042,4
"5979",5452,4037,4
"5980",6006,1061,2
"5981",9104,3007,2
"5982",5712,4131,4
"5983",4552,2517,3
"5984",4552,2517,3
"5985",8236,2914,4
"5986",8242,2920,4
"5987",4132,2770,3
"5988",5603,4210,4
"5989",3752,769,2
"5990",9500,3427,2
"5991",3400,404,3
"5992",4665,4280,3
"5993",5034,4012,4
"5994",5034,4012,4
"5995",3366,973,3
"5996",4704,981,3
"5997",8615,198,4
"5998",1737,2300,3
"5999",8640,3340,2
"6000",8640,3340,2
"6001",3984,6057,2
"6002",3270,301,3
"6003",8001,261,4
"6004",8001,261,4
"6005",8044,261,4
"6006",3053,546,3
"6007",3312,538,3
"6008",3323,403,3
"6009",3532,628,3
"6010",6463,1205,2
"6011",1800,5890,1
"6012",1806,5892,1
"6013",1933,6035,1
"6014",1018,5586,1
"6015",1032,5592,1
"6016",1964,6023,1
"6017",2854,6729,1
"6018",1967,6266,1
"6019",1967,6266,1
"6020",1110,5642,1
"6021",1121,5622,1
"6022",1188,5428,1
"6023",1009,5590,1
"6024",1083,5806,1
"6025",1632,2148,1
"6026",1634,2149,1
"6027",1635,2125,1
"6028",1647,2129,1
"6029",1040,5518,1
"6030",1041,5514,1
"6031",1450,5568,1
"6032",1462,5939,1
"6033",1185,5859,1
"6034",1275,5709,1
"6035",1208,6621,1
"6036",1233,6607,1
"6037",6593,5003,5
"6038",6830,5250,5
"6039",6830,5250,5
"6040",6850,5254,5
"6041",6595,5113,5
"6042",6596,5108,5
"6043",6600,5113,5
"6044",6612,5091,5
"6045",6653,5396,5
"6046",6808,5227,5
"6047",6900,5192,5
"6048",6900,5192,5
"6049",6900,5192,5
"6050",6929,5187,5
"6051",6976,5192,5
"6052",6983,5193,5
"6053",6997,5239,5
"6054",9434,3231,2
"6055",1733,2226,1
"6056",7402,3721,2
"6057",9508,4741,4
"6058",4228,2615,3
"6059",8868,1630,2
"6060",6048,1058,2
"6061",4402,2824,3
"6062",8566,4666,4
"6063",3400,404,3
"6064",3400,404,3
"6065",3438,903,3
"6066",5272,4164,3
"6067",8127,195,4
"6068",3625,927,2
"6069",5324,4307,4
"6070",3531,620,3
"6071",1009,5590,1
"6072",1635,2125,1
"6073",1040,5518,1
"6074",1247,6602,1
"6075",6513,5002,5
"6076",6850,5254,5
"6077",6850,5254,5
"6078",6855,5266,5
"6079",6612,5091,5
"6080",6987,5171,5
"6081",1633,2140,1
"6082",6517,5001,5
"6083",6517,5001,5
"6084",8867,1630,2
"6085",8474,216,4
"6086",5323,4324,4
"6087",1523,5831,1
"6088",1112,5634,1
"6089",7745,3561,2
"6090",6572,5398,5
"6091",1583,2254,3
"6092",6105,1009,2
"6093",9502,4723,4
"6094",5735,1097,2
